geoid,GEOID10,name,B19013001,"B19013001, Error"
14000US06037553801,6037553801,"Census Tract 5538.01, Los Angeles, CA",56842,10691
14000US06037553802,6037553802,"Census Tract 5538.02, Los Angeles, CA",41962,4781
14000US06037553901,6037553901,"Census Tract 5539.01, Los Angeles, CA",76116,7820
14000US06037553902,6037553902,"Census Tract 5539.02, Los Angeles, CA",53859,3386
14000US06037554001,6037554001,"Census Tract 5540.01, Los Angeles, CA",59125,13277
14000US06037554002,6037554002,"Census Tract 5540.02, Los Angeles, CA",55063,9724
14000US06037554101,6037554101,"Census Tract 5541.01, Los Angeles, CA",47618,14443
14000US06037554103,6037554103,"Census Tract 5541.03, Los Angeles, CA",82216,8597
14000US06037554104,6037554104,"Census Tract 5541.04, Los Angeles, CA",67159,11489
14000US06037554105,6037554105,"Census Tract 5541.05, Los Angeles, CA",46121,12127
14000US06037554201,6037554201,"Census Tract 5542.01, Los Angeles, CA",83229,14262
14000US06037554203,6037554203,"Census Tract 5542.03, Los Angeles, CA",46053,14442
14000US06037554204,6037554204,"Census Tract 5542.04, Los Angeles, CA",39878,4867
14000US06037554301,6037554301,"Census Tract 5543.01, Los Angeles, CA",63375,10680
14000US06037554302,6037554302,"Census Tract 5543.02, Los Angeles, CA",55075,10228
14000US06037554403,6037554403,"Census Tract 5544.03, Los Angeles, CA",49413,9704
14000US06037554404,6037554404,"Census Tract 5544.04, Los Angeles, CA",56335,9197
14000US06037554405,6037554405,"Census Tract 5544.05, Los Angeles, CA",56641,11531
14000US06037554406,6037554406,"Census Tract 5544.06, Los Angeles, CA",68839,19296
14000US06037554511,6037554511,"Census Tract 5545.11, Los Angeles, CA",99097,27349
14000US06037554512,6037554512,"Census Tract 5545.12, Los Angeles, CA",120176,14898
14000US06037554513,6037554513,"Census Tract 5545.13, Los Angeles, CA",97604,21128
14000US06037554514,6037554514,"Census Tract 5545.14, Los Angeles, CA",91250,14287
14000US06037554515,6037554515,"Census Tract 5545.15, Los Angeles, CA",106520,7814
14000US06037554516,6037554516,"Census Tract 5545.16, Los Angeles, CA",120993,17690
14000US06037554517,6037554517,"Census Tract 5545.17, Los Angeles, CA",106354,7503
14000US06037554518,6037554518,"Census Tract 5545.18, Los Angeles, CA",102961,9720
14000US06037554519,6037554519,"Census Tract 5545.19, Los Angeles, CA",109663,30825
14000US06037554521,6037554521,"Census Tract 5545.21, Los Angeles, CA",81793,10586
14000US06037554522,6037554522,"Census Tract 5545.22, Los Angeles, CA",114375,19381
14000US06037554600,6037554600,"Census Tract 5546, Los Angeles, CA",76350,5367
14000US06037554700,6037554700,"Census Tract 5547, Los Angeles, CA",78152,16221
14000US06037554801,6037554801,"Census Tract 5548.01, Los Angeles, CA",51896,14285
14000US06037554802,6037554802,"Census Tract 5548.02, Los Angeles, CA",73594,8114
14000US06037554900,6037554900,"Census Tract 5549, Los Angeles, CA",68079,9009
14000US06037555001,6037555001,"Census Tract 5550.01, Los Angeles, CA",76149,10004
14000US06037555002,6037555002,"Census Tract 5550.02, Los Angeles, CA",82011,20638
14000US06037555102,6037555102,"Census Tract 5551.02, Los Angeles, CA",58262,8576
14000US06037555103,6037555103,"Census Tract 5551.03, Los Angeles, CA",86964,10356
14000US06037555104,6037555104,"Census Tract 5551.04, Los Angeles, CA",62117,13886
14000US06037555202,6037555202,"Census Tract 5552.02, Los Angeles, CA",123807,35304
14000US06037555211,6037555211,"Census Tract 5552.11, Los Angeles, CA",47375,13267
14000US06037555212,6037555212,"Census Tract 5552.12, Los Angeles, CA",53017,13611
14000US06037570001,6037570001,"Census Tract 5700.01, Los Angeles, CA",87162,8621
14000US06037570002,6037570002,"Census Tract 5700.02, Los Angeles, CA",93819,14088
14000US06037570003,6037570003,"Census Tract 5700.03, Los Angeles, CA",101500,11768
14000US06037570100,6037570100,"Census Tract 5701, Los Angeles, CA",79750,12751
14000US06037570202,6037570202,"Census Tract 5702.02, Los Angeles, CA",58681,10931
14000US06037570203,6037570203,"Census Tract 5702.03, Los Angeles, CA",43937,6514
14000US06037570204,6037570204,"Census Tract 5702.04, Los Angeles, CA",48947,20355
14000US06037570301,6037570301,"Census Tract 5703.01, Los Angeles, CA",39361,5285
14000US06037570303,6037570303,"Census Tract 5703.03, Los Angeles, CA",62500,24128
14000US06037570304,6037570304,"Census Tract 5703.04, Los Angeles, CA",51404,5837
14000US06037570402,6037570402,"Census Tract 5704.02, Los Angeles, CA",70417,12708
14000US06037570403,6037570403,"Census Tract 5704.03, Los Angeles, CA",48676,9322
14000US06037570404,6037570404,"Census Tract 5704.04, Los Angeles, CA",54777,11242
14000US06037570501,6037570501,"Census Tract 5705.01, Los Angeles, CA",61224,9980
14000US06037570502,6037570502,"Census Tract 5705.02, Los Angeles, CA",66364,15233
14000US06037570601,6037570601,"Census Tract 5706.01, Los Angeles, CA",49506,9844
14000US06037570602,6037570602,"Census Tract 5706.02, Los Angeles, CA",61978,7711
14000US06037570603,6037570603,"Census Tract 5706.03, Los Angeles, CA",49623,7295
14000US06037570701,6037570701,"Census Tract 5707.01, Los Angeles, CA",81917,6079
14000US06037570702,6037570702,"Census Tract 5707.02, Los Angeles, CA",105000,15821
14000US06037570800,6037570800,"Census Tract 5708, Los Angeles, CA",106031,13505
14000US06037570901,6037570901,"Census Tract 5709.01, Los Angeles, CA",115536,19814
14000US06037570902,6037570902,"Census Tract 5709.02, Los Angeles, CA",93409,14798
14000US06037571000,6037571000,"Census Tract 5710, Los Angeles, CA",105758,7495
14000US06037571101,6037571101,"Census Tract 5711.01, Los Angeles, CA",104000,13038
14000US06037571102,6037571102,"Census Tract 5711.02, Los Angeles, CA",108000,26913
14000US06037571200,6037571200,"Census Tract 5712, Los Angeles, CA",93781,7453
14000US06037571300,6037571300,"Census Tract 5713, Los Angeles, CA",99709,8496
14000US06037571400,6037571400,"Census Tract 5714, Los Angeles, CA",88264,13751
14000US06037571502,6037571502,"Census Tract 5715.02, Los Angeles, CA",57132,9469
14000US06037571503,6037571503,"Census Tract 5715.03, Los Angeles, CA",89457,30992
14000US06037571504,6037571504,"Census Tract 5715.04, Los Angeles, CA",68138,11050
14000US06037571600,6037571600,"Census Tract 5716, Los Angeles, CA",19425,3767
14000US06037571701,6037571701,"Census Tract 5717.01, Los Angeles, CA",51827,9063
14000US06037571703,6037571703,"Census Tract 5717.03, Los Angeles, CA",45066,15712
14000US06037571704,6037571704,"Census Tract 5717.04, Los Angeles, CA",50438,8913
14000US06037571800,6037571800,"Census Tract 5718, Los Angeles, CA",106538,16856
14000US06037571900,6037571900,"Census Tract 5719, Los Angeles, CA",66993,24345
14000US06037572001,6037572001,"Census Tract 5720.01, Los Angeles, CA",100625,16544
14000US06037572002,6037572002,"Census Tract 5720.02, Los Angeles, CA",73319,4606
14000US06037572100,6037572100,"Census Tract 5721, Los Angeles, CA",103603,16511
14000US06037572201,6037572201,"Census Tract 5722.01, Los Angeles, CA",59091,17554
14000US06037572202,6037572202,"Census Tract 5722.02, Los Angeles, CA",93580,5594
14000US06037572301,6037572301,"Census Tract 5723.01, Los Angeles, CA",55724,10499
14000US06037572302,6037572302,"Census Tract 5723.02, Los Angeles, CA",75750,11827
14000US06037572400,6037572400,"Census Tract 5724, Los Angeles, CA",95152,33951
14000US06037572500,6037572500,"Census Tract 5725, Los Angeles, CA",29577,12003
14000US06037572600,6037572600,"Census Tract 5726, Los Angeles, CA",65625,15301
14000US06037572700,6037572700,"Census Tract 5727, Los Angeles, CA",68500,10761
14000US06037572800,6037572800,"Census Tract 5728, Los Angeles, CA",13500,6513
14000US06037572900,6037572900,"Census Tract 5729, Los Angeles, CA",47262,7716
14000US06037573002,6037573002,"Census Tract 5730.02, Los Angeles, CA",43825,10412
14000US06037573003,6037573003,"Census Tract 5730.03, Los Angeles, CA",69038,9564
14000US06037573004,6037573004,"Census Tract 5730.04, Los Angeles, CA",41911,5776
14000US06037573100,6037573100,"Census Tract 5731, Los Angeles, CA",60616,10672
14000US06037573201,6037573201,"Census Tract 5732.01, Los Angeles, CA",37723,4755
14000US06037573202,6037573202,"Census Tract 5732.02, Los Angeles, CA",54617,5450
14000US06037573300,6037573300,"Census Tract 5733, Los Angeles, CA",40677,12325
14000US06037573401,6037573401,"Census Tract 5734.01, Los Angeles, CA",75040,21787
14000US06037573402,6037573402,"Census Tract 5734.02, Los Angeles, CA",66508,15480
14000US06037573403,6037573403,"Census Tract 5734.03, Los Angeles, CA",101351,19026
14000US06037573601,6037573601,"Census Tract 5736.01, Los Angeles, CA",119020,19064
14000US06037573700,6037573700,"Census Tract 5737, Los Angeles, CA",107431,19390
14000US06037573800,6037573800,"Census Tract 5738, Los Angeles, CA",116146,21107
14000US06037573902,6037573902,"Census Tract 5739.02, Los Angeles, CA",125000,30832
14000US06037574000,6037574000,"Census Tract 5740, Los Angeles, CA",137909,13577
14000US06037574100,6037574100,"Census Tract 5741, Los Angeles, CA",107917,9574
14000US06037574201,6037574201,"Census Tract 5742.01, Los Angeles, CA",108150,7227
14000US06037574202,6037574202,"Census Tract 5742.02, Los Angeles, CA",77386,12753
14000US06037574300,6037574300,"Census Tract 5743, Los Angeles, CA",104440,8152
14000US06037574400,6037574400,"Census Tract 5744, Los Angeles, CA",122262,17016
14000US06037574500,6037574500,"Census Tract 5745, Los Angeles, CA",100096,18270
14000US06037574601,6037574601,"Census Tract 5746.01, Los Angeles, CA",,
14000US06037574602,6037574602,"Census Tract 5746.02, Los Angeles, CA",94688,14371
14000US06037574700,6037574700,"Census Tract 5747, Los Angeles, CA",,
14000US06037574800,6037574800,"Census Tract 5748, Los Angeles, CA",70625,12558
14000US06037574901,6037574901,"Census Tract 5749.01, Los Angeles, CA",121429,29993
14000US06037574902,6037574902,"Census Tract 5749.02, Los Angeles, CA",51108,13351
14000US06037575001,6037575001,"Census Tract 5750.01, Los Angeles, CA",83482,11105
14000US06037575002,6037575002,"Census Tract 5750.02, Los Angeles, CA",75648,9732
14000US06037575101,6037575101,"Census Tract 5751.01, Los Angeles, CA",46250,8983
14000US06037575102,6037575102,"Census Tract 5751.02, Los Angeles, CA",36551,3613
14000US06037575103,6037575103,"Census Tract 5751.03, Los Angeles, CA",53933,3146
14000US06037575201,6037575201,"Census Tract 5752.01, Los Angeles, CA",46050,10350
14000US06037575202,6037575202,"Census Tract 5752.02, Los Angeles, CA",37750,4736
14000US06037575300,6037575300,"Census Tract 5753, Los Angeles, CA",37969,9076
14000US06037575401,6037575401,"Census Tract 5754.01, Los Angeles, CA",32452,3528
14000US06037575402,6037575402,"Census Tract 5754.02, Los Angeles, CA",46199,4306
14000US06037575500,6037575500,"Census Tract 5755, Los Angeles, CA",14271,7102
14000US06037575801,6037575801,"Census Tract 5758.01, Los Angeles, CA",36573,4018
14000US06037575802,6037575802,"Census Tract 5758.02, Los Angeles, CA",39432,13221
14000US06037575803,6037575803,"Census Tract 5758.03, Los Angeles, CA",27235,6492
14000US06037575901,6037575901,"Census Tract 5759.01, Los Angeles, CA",54799,6863
14000US06037575902,6037575902,"Census Tract 5759.02, Los Angeles, CA",44855,6509
14000US06037576001,6037576001,"Census Tract 5760.01, Los Angeles, CA",80462,15067
14000US06037576200,6037576200,"Census Tract 5762, Los Angeles, CA",35870,10089
14000US06037576301,6037576301,"Census Tract 5763.01, Los Angeles, CA",39023,10424
14000US06037576302,6037576302,"Census Tract 5763.02, Los Angeles, CA",42721,16050
14000US06037576401,6037576401,"Census Tract 5764.01, Los Angeles, CA",47083,9036
14000US06037576402,6037576402,"Census Tract 5764.02, Los Angeles, CA",45400,10570
14000US06037576403,6037576403,"Census Tract 5764.03, Los Angeles, CA",38921,1545
14000US06037576501,6037576501,"Census Tract 5765.01, Los Angeles, CA",36742,7133
14000US06037576502,6037576502,"Census Tract 5765.02, Los Angeles, CA",54162,5086
14000US06037576503,6037576503,"Census Tract 5765.03, Los Angeles, CA",57679,7130
14000US06037576601,6037576601,"Census Tract 5766.01, Los Angeles, CA",55768,16117
14000US06037576602,6037576602,"Census Tract 5766.02, Los Angeles, CA",62409,13253
14000US06037576700,6037576700,"Census Tract 5767, Los Angeles, CA",73041,14519
14000US06037576801,6037576801,"Census Tract 5768.01, Los Angeles, CA",49982,10725
14000US06037576802,6037576802,"Census Tract 5768.02, Los Angeles, CA",62240,6514
14000US06037576901,6037576901,"Census Tract 5769.01, Los Angeles, CA",31406,2505
14000US06037576903,6037576903,"Census Tract 5769.03, Los Angeles, CA",41378,7503
14000US06037576904,6037576904,"Census Tract 5769.04, Los Angeles, CA",52373,13521
14000US06037577000,6037577000,"Census Tract 5770, Los Angeles, CA",70887,9589
14000US06037577100,6037577100,"Census Tract 5771, Los Angeles, CA",79235,9700
14000US06037577200,6037577200,"Census Tract 5772, Los Angeles, CA",87708,14263
14000US06037577300,6037577300,"Census Tract 5773, Los Angeles, CA",86035,9907
14000US06037577400,6037577400,"Census Tract 5774, Los Angeles, CA",81250,18433
14000US06037577501,6037577501,"Census Tract 5775.01, Los Angeles, CA",125125,26945
14000US06037577504,6037577504,"Census Tract 5775.04, Los Angeles, CA",95929,16541
14000US06037577602,6037577602,"Census Tract 5776.02, Los Angeles, CA",90583,12925
14000US06037577603,6037577603,"Census Tract 5776.03, Los Angeles, CA",106337,8127
14000US06037577604,6037577604,"Census Tract 5776.04, Los Angeles, CA",99000,20063
14000US06037599000,6037599000,"Census Tract 5990, Los Angeles, CA",74028,13912
14000US06037599100,6037599100,"Census Tract 5991, Los Angeles, CA",,
14000US06037600100,6037600100,"Census Tract 6001, Los Angeles, CA",35000,6359
14000US06037600201,6037600201,"Census Tract 6002.01, Los Angeles, CA",35081,7275
14000US06037600202,6037600202,"Census Tract 6002.02, Los Angeles, CA",34819,7367
14000US06037600302,6037600302,"Census Tract 6003.02, Los Angeles, CA",57188,14721
14000US06037600303,6037600303,"Census Tract 6003.03, Los Angeles, CA",21429,14177
14000US06037600304,6037600304,"Census Tract 6003.04, Los Angeles, CA",33262,3108
14000US06037600400,6037600400,"Census Tract 6004, Los Angeles, CA",64625,11175
14000US06037600501,6037600501,"Census Tract 6005.01, Los Angeles, CA",66908,6682
14000US06037600502,6037600502,"Census Tract 6005.02, Los Angeles, CA",66542,11103
14000US06037600601,6037600601,"Census Tract 6006.01, Los Angeles, CA",80708,7314
14000US06037600602,6037600602,"Census Tract 6006.02, Los Angeles, CA",42143,7510
14000US06037600702,6037600702,"Census Tract 6007.02, Los Angeles, CA",98571,22404
14000US06037600703,6037600703,"Census Tract 6007.03, Los Angeles, CA",72500,8840
14000US06037600704,6037600704,"Census Tract 6007.04, Los Angeles, CA",70054,18555
14000US06037600801,6037600801,"Census Tract 6008.01, Los Angeles, CA",93125,23999
14000US06037600802,6037600802,"Census Tract 6008.02, Los Angeles, CA",69519,16565
14000US06037600902,6037600902,"Census Tract 6009.02, Los Angeles, CA",41477,10073
14000US06037600911,6037600911,"Census Tract 6009.11, Los Angeles, CA",59688,10143
14000US06037600912,6037600912,"Census Tract 6009.12, Los Angeles, CA",55568,5359
14000US06037601001,6037601001,"Census Tract 6010.01, Los Angeles, CA",32143,11581
14000US06037601002,6037601002,"Census Tract 6010.02, Los Angeles, CA",53008,8444
14000US06037601100,6037601100,"Census Tract 6011, Los Angeles, CA",34849,7849
14000US06037601202,6037601202,"Census Tract 6012.02, Los Angeles, CA",67083,10086
14000US06037601211,6037601211,"Census Tract 6012.11, Los Angeles, CA",44934,6335
14000US06037601212,6037601212,"Census Tract 6012.12, Los Angeles, CA",44932,11856
14000US06037601301,6037601301,"Census Tract 6013.01, Los Angeles, CA",72679,14931
14000US06037601302,6037601302,"Census Tract 6013.02, Los Angeles, CA",51857,15619
14000US06037601303,6037601303,"Census Tract 6013.03, Los Angeles, CA",50077,10807
14000US06037601401,6037601401,"Census Tract 6014.01, Los Angeles, CA",50094,6209
14000US06037601402,6037601402,"Census Tract 6014.02, Los Angeles, CA",62316,5944
14000US06037601501,6037601501,"Census Tract 6015.01, Los Angeles, CA",42794,8546
14000US06037601502,6037601502,"Census Tract 6015.02, Los Angeles, CA",59239,14017
14000US06037601600,6037601600,"Census Tract 6016, Los Angeles, CA",54607,11900
14000US06037601700,6037601700,"Census Tract 6017, Los Angeles, CA",39013,10538
14000US06037601801,6037601801,"Census Tract 6018.01, Los Angeles, CA",40870,6730
14000US06037601802,6037601802,"Census Tract 6018.02, Los Angeles, CA",63692,5131
14000US06037601900,6037601900,"Census Tract 6019, Los Angeles, CA",50933,7937
14000US06037602002,6037602002,"Census Tract 6020.02, Los Angeles, CA",45846,8577
14000US06037602003,6037602003,"Census Tract 6020.03, Los Angeles, CA",45948,13060
14000US06037602004,6037602004,"Census Tract 6020.04, Los Angeles, CA",51875,11706
14000US06037602103,6037602103,"Census Tract 6021.03, Los Angeles, CA",34645,6244
14000US06037602104,6037602104,"Census Tract 6021.04, Los Angeles, CA",51750,6995
14000US06037602105,6037602105,"Census Tract 6021.05, Los Angeles, CA",57391,8089
14000US06037602106,6037602106,"Census Tract 6021.06, Los Angeles, CA",46581,7055
14000US06037602200,6037602200,"Census Tract 6022, Los Angeles, CA",80077,15139
14000US06037602301,6037602301,"Census Tract 6023.01, Los Angeles, CA",100333,19555
14000US06037602302,6037602302,"Census Tract 6023.02, Los Angeles, CA",131824,13431
14000US06037602402,6037602402,"Census Tract 6024.02, Los Angeles, CA",72939,12779
14000US06037602403,6037602403,"Census Tract 6024.03, Los Angeles, CA",55833,7435
14000US06037602404,6037602404,"Census Tract 6024.04, Los Angeles, CA",47541,7076
14000US06037602504,6037602504,"Census Tract 6025.04, Los Angeles, CA",45421,4312
14000US06037602505,6037602505,"Census Tract 6025.05, Los Angeles, CA",37237,8911
14000US06037602506,6037602506,"Census Tract 6025.06, Los Angeles, CA",39016,4489
14000US06037602507,6037602507,"Census Tract 6025.07, Los Angeles, CA",52969,3644
14000US06037602508,6037602508,"Census Tract 6025.08, Los Angeles, CA",50112,7757
14000US06037602509,6037602509,"Census Tract 6025.09, Los Angeles, CA",68750,10380
14000US06037602600,6037602600,"Census Tract 6026, Los Angeles, CA",55882,8522
14000US06037602700,6037602700,"Census Tract 6027, Los Angeles, CA",97288,16017
14000US06037602801,6037602801,"Census Tract 6028.01, Los Angeles, CA",38438,7574
14000US06037602802,6037602802,"Census Tract 6028.02, Los Angeles, CA",68097,9284
14000US06037602900,6037602900,"Census Tract 6029, Los Angeles, CA",47353,11578
14000US06037603001,6037603001,"Census Tract 6030.01, Los Angeles, CA",52656,19838
14000US06037603004,6037603004,"Census Tract 6030.04, Los Angeles, CA",53889,8769
14000US06037603005,6037603005,"Census Tract 6030.05, Los Angeles, CA",50656,6876
14000US06037603006,6037603006,"Census Tract 6030.06, Los Angeles, CA",58750,15432
14000US06037603101,6037603101,"Census Tract 6031.01, Los Angeles, CA",57188,7172
14000US06037603102,6037603102,"Census Tract 6031.02, Los Angeles, CA",58958,16723
14000US06037603200,6037603200,"Census Tract 6032, Los Angeles, CA",83899,9336
14000US06037603301,6037603301,"Census Tract 6033.01, Los Angeles, CA",53226,12199
14000US06037603302,6037603302,"Census Tract 6033.02, Los Angeles, CA",52722,10422
14000US06037603400,6037603400,"Census Tract 6034, Los Angeles, CA",63427,8105
14000US06037603500,6037603500,"Census Tract 6035, Los Angeles, CA",81797,17574
14000US06037603600,6037603600,"Census Tract 6036, Los Angeles, CA",76447,12707
14000US06037603702,6037603702,"Census Tract 6037.02, Los Angeles, CA",81304,21589
14000US06037603703,6037603703,"Census Tract 6037.03, Los Angeles, CA",93750,15993
14000US06037603704,6037603704,"Census Tract 6037.04, Los Angeles, CA",52590,5539
14000US06037603801,6037603801,"Census Tract 6038.01, Los Angeles, CA",59085,6471
14000US06037603802,6037603802,"Census Tract 6038.02, Los Angeles, CA",58716,14850
14000US06037603900,6037603900,"Census Tract 6039, Los Angeles, CA",51110,8381
14000US06037604001,6037604001,"Census Tract 6040.01, Los Angeles, CA",67407,8554
14000US06037604002,6037604002,"Census Tract 6040.02, Los Angeles, CA",61607,7872
14000US06037604100,6037604100,"Census Tract 6041, Los Angeles, CA",68740,4861
14000US06037609900,6037609900,"Census Tract 6099, Los Angeles, CA",71071,14233
14000US06037620001,6037620001,"Census Tract 6200.01, Los Angeles, CA",124844,21122
14000US06037620002,6037620002,"Census Tract 6200.02, Los Angeles, CA",111688,17113
14000US06037620101,6037620101,"Census Tract 6201.01, Los Angeles, CA",108170,22624
14000US06037620102,6037620102,"Census Tract 6201.02, Los Angeles, CA",97396,13548
14000US06037620201,6037620201,"Census Tract 6202.01, Los Angeles, CA",114886,19613
14000US06037620301,6037620301,"Census Tract 6203.01, Los Angeles, CA",202333,43619
14000US06037620303,6037620303,"Census Tract 6203.03, Los Angeles, CA",199408,48125
14000US06037620305,6037620305,"Census Tract 6203.05, Los Angeles, CA",118542,28034
14000US06037620400,6037620400,"Census Tract 6204, Los Angeles, CA",138906,26355
14000US06037620501,6037620501,"Census Tract 6205.01, Los Angeles, CA",116602,29801
14000US06037620521,6037620521,"Census Tract 6205.21, Los Angeles, CA",123050,19608
14000US06037620522,6037620522,"Census Tract 6205.22, Los Angeles, CA",121000,33466
14000US06037620601,6037620601,"Census Tract 6206.01, Los Angeles, CA",92684,9393
14000US06037620602,6037620602,"Census Tract 6206.02, Los Angeles, CA",129417,16822
14000US06037620701,6037620701,"Census Tract 6207.01, Los Angeles, CA",107722,17255
14000US06037620702,6037620702,"Census Tract 6207.02, Los Angeles, CA",155069,23356
14000US06037620800,6037620800,"Census Tract 6208, Los Angeles, CA",156394,24678
14000US06037620901,6037620901,"Census Tract 6209.01, Los Angeles, CA",205750,21759
14000US06037620904,6037620904,"Census Tract 6209.04, Los Angeles, CA",182831,22844
14000US06037621001,6037621001,"Census Tract 6210.01, Los Angeles, CA",136285,22137
14000US06037621002,6037621002,"Census Tract 6210.02, Los Angeles, CA",135991,22186
14000US06037621004,6037621004,"Census Tract 6210.04, Los Angeles, CA",124918,25800
14000US06037621102,6037621102,"Census Tract 6211.02, Los Angeles, CA",179141,19759
14000US06037621104,6037621104,"Census Tract 6211.04, Los Angeles, CA",139265,19713
14000US06037621201,6037621201,"Census Tract 6212.01, Los Angeles, CA",120022,14458
14000US06037621204,6037621204,"Census Tract 6212.04, Los Angeles, CA",109671,16589
14000US06037621301,6037621301,"Census Tract 6213.01, Los Angeles, CA",113500,20032
14000US06037621324,6037621324,"Census Tract 6213.24, Los Angeles, CA",92710,6168
14000US06037621326,6037621326,"Census Tract 6213.26, Los Angeles, CA",102057,8193
14000US06037621400,6037621400,"Census Tract 6214, Los Angeles, CA",107621,9714
14000US06037650001,6037650001,"Census Tract 6500.01, Los Angeles, CA",96250,14229
14000US06037650003,6037650003,"Census Tract 6500.03, Los Angeles, CA",63906,20983
14000US06037650004,6037650004,"Census Tract 6500.04, Los Angeles, CA",75994,19605
14000US06037650101,6037650101,"Census Tract 6501.01, Los Angeles, CA",112611,12819
14000US06037650102,6037650102,"Census Tract 6501.02, Los Angeles, CA",90987,17045
14000US06037650200,6037650200,"Census Tract 6502, Los Angeles, CA",97054,11406
14000US06037650300,6037650300,"Census Tract 6503, Los Angeles, CA",71250,17399
14000US06037650401,6037650401,"Census Tract 6504.01, Los Angeles, CA",137024,18819
14000US06037650501,6037650501,"Census Tract 6505.01, Los Angeles, CA",115174,11417
14000US06037650502,6037650502,"Census Tract 6505.02, Los Angeles, CA",118558,9893
14000US06037650602,6037650602,"Census Tract 6506.02, Los Angeles, CA",80379,19506
14000US06037650603,6037650603,"Census Tract 6506.03, Los Angeles, CA",87600,11932
14000US06037650604,6037650604,"Census Tract 6506.04, Los Angeles, CA",58413,7693
14000US06037650605,6037650605,"Census Tract 6506.05, Los Angeles, CA",80625,24018
14000US06037650701,6037650701,"Census Tract 6507.01, Los Angeles, CA",107500,12305
14000US06037650702,6037650702,"Census Tract 6507.02, Los Angeles, CA",127429,16299
14000US06037650800,6037650800,"Census Tract 6508, Los Angeles, CA",89420,12914
14000US06037650901,6037650901,"Census Tract 6509.01, Los Angeles, CA",85025,8249
14000US06037650902,6037650902,"Census Tract 6509.02, Los Angeles, CA",90857,13268
14000US06037651001,6037651001,"Census Tract 6510.01, Los Angeles, CA",96101,14610
14000US06037651002,6037651002,"Census Tract 6510.02, Los Angeles, CA",89507,22070
14000US06037651101,6037651101,"Census Tract 6511.01, Los Angeles, CA",99750,12135
14000US06037651102,6037651102,"Census Tract 6511.02, Los Angeles, CA",77350,12429
14000US06037651201,6037651201,"Census Tract 6512.01, Los Angeles, CA",139643,14771
14000US06037651221,6037651221,"Census Tract 6512.21, Los Angeles, CA",92083,16491
14000US06037651222,6037651222,"Census Tract 6512.22, Los Angeles, CA",89207,6415
14000US06037651302,6037651302,"Census Tract 6513.02, Los Angeles, CA",124844,12280
14000US06037651304,6037651304,"Census Tract 6513.04, Los Angeles, CA",86690,9855
14000US06037651401,6037651401,"Census Tract 6514.01, Los Angeles, CA",90938,14717
14000US06037651402,6037651402,"Census Tract 6514.02, Los Angeles, CA",101341,23240
14000US06037670001,6037670001,"Census Tract 6700.01, Los Angeles, CA",69766,10009
14000US06037670002,6037670002,"Census Tract 6700.02, Los Angeles, CA",75662,8486
14000US06037670003,6037670003,"Census Tract 6700.03, Los Angeles, CA",76667,12603
14000US06037670100,6037670100,"Census Tract 6701, Los Angeles, CA",62244,17026
14000US06037670201,6037670201,"Census Tract 6702.01, Los Angeles, CA",146771,17593
14000US06037670202,6037670202,"Census Tract 6702.02, Los Angeles, CA",192188,28964
14000US06037670324,6037670324,"Census Tract 6703.24, Los Angeles, CA",214681,25613
14000US06037670326,6037670326,"Census Tract 6703.26, Los Angeles, CA",158125,25658
14000US06037670328,6037670328,"Census Tract 6703.28, Los Angeles, CA",193262,31226
14000US06037670403,6037670403,"Census Tract 6704.03, Los Angeles, CA",153667,17365
14000US06037670405,6037670405,"Census Tract 6704.05, Los Angeles, CA",98533,23503
14000US06037670406,6037670406,"Census Tract 6704.06, Los Angeles, CA",186667,34425
14000US06037670407,6037670407,"Census Tract 6704.07, Los Angeles, CA",94963,7265
14000US06037670411,6037670411,"Census Tract 6704.11, Los Angeles, CA",162614,10143
14000US06037670413,6037670413,"Census Tract 6704.13, Los Angeles, CA",143721,11976
14000US06037670416,6037670416,"Census Tract 6704.16, Los Angeles, CA",97788,19187
14000US06037670500,6037670500,"Census Tract 6705, Los Angeles, CA",250001,
14000US06037670602,6037670602,"Census Tract 6706.02, Los Angeles, CA",155688,6791
14000US06037670701,6037670701,"Census Tract 6707.01, Los Angeles, CA",132527,22408
14000US06037670702,6037670702,"Census Tract 6707.02, Los Angeles, CA",200292,36697
14000US06037700101,6037700101,"Census Tract 7001.01, Los Angeles, CA",57260,14913
14000US06037700102,6037700102,"Census Tract 7001.02, Los Angeles, CA",43202,7076
14000US06037700200,6037700200,"Census Tract 7002, Los Angeles, CA",70580,16863
14000US06037700300,6037700300,"Census Tract 7003, Los Angeles, CA",94315,17521
14000US06037700400,6037700400,"Census Tract 7004, Los Angeles, CA",104338,24481
14000US06037700501,6037700501,"Census Tract 7005.01, Los Angeles, CA",76637,24744
14000US06037700502,6037700502,"Census Tract 7005.02, Los Angeles, CA",73500,22100
14000US06037700600,6037700600,"Census Tract 7006, Los Angeles, CA",191066,29816
14000US06037700700,6037700700,"Census Tract 7007, Los Angeles, CA",184393,26794
14000US06037700801,6037700801,"Census Tract 7008.01, Los Angeles, CA",83333,18651
14000US06037700802,6037700802,"Census Tract 7008.02, Los Angeles, CA",85078,23376
14000US06037700901,6037700901,"Census Tract 7009.01, Los Angeles, CA",86143,14664
14000US06037700902,6037700902,"Census Tract 7009.02, Los Angeles, CA",90444,9409
14000US06037701000,6037701000,"Census Tract 7010, Los Angeles, CA",100391,27311
